OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker
0,0.9999812098202842,7200.508812741671,1291.4266566263627,4443.483774001973,7479.903030452745,1570.8208743374373,4828.194424160615,6647.704316438549,738.6221603232398,2744.341860174628
1,0.994992160055699,2239.3732784275826,707.2140376717366,1641.1301619047356,3157.1159821456567,1624.9567413898126,1854.967132858356,1660.2251394416762,128.06589868582844,980.004400516096
2,0.97193230928699,5814.585567060899,1100.804176195963,3186.9944805083423,6080.044937439282,1366.2635465743433,3259.1775301469565,5229.8703880296225,516.0889971646845,1792.175320022967
3,0.9000433404073775,5743.778046485358,1052.313434133577,2556.3597920937286,5543.440700167719,851.9760878159373,2711.163806744407,5264.182910227614,572.718297875835,1030.1890533751157
4,0.9999564808655256,6363.618469409481,1108.7063936026284,4329.101244748368,6815.5700038751775,1560.6579280683284,4734.41199191623,5904.253155771835,649.341079964983,2935.570599472197
5,0.99999520815773,8131.2176650487,1218.7506448147235,4598.378647839406,8332.922233289568,1420.4552130556128,4878.089896357182,7649.234594464511,736.767574230533,2943.1650760054454
6,0.999855655766786,7821.151293741366,1080.6564591951892,5185.947440576606,8170.379629443349,1429.8847948971738,5387.562211191969,7247.081193826256,506.5863592800797,3022.9491431506567
7,0.9730388713980934,1021.2928821925641,281.46377007085596,761.3369149719651,1575.8576654308026,836.0285533090952,811.0913895086852,757.1391541531718,17.310042031463755,505.06239722812336
8,0.9998837995256524,5343.825200305274,444.1137919065137,3554.3201055802424,5547.118185872509,647.4067774737468,3509.4929502621626,4962.708071534515,62.9966631357554,1488.3425421937181
9,0.9983758975287599,6836.5433471462975,1171.3144550515697,4389.272645401588,7350.138140685056,1684.9092485903366,4696.15819051348,6022.8777259471335,357.6488338524046,2121.433903029802
10,0.9987225341197791,4400.277918576479,940.6885053983127,2677.8746866603096,4519.4001019446705,1059.8106887665022,2589.194348370205,3790.1823174963492,330.5929043181819,1187.3669016135893
11,0.9958675698826636,6022.694839080238,1142.4794660498662,3366.7869451216857,6176.688923597651,1296.4735505672786,3518.708909793587,5456.213044559903,575.9976715295318,1829.3205334525942
12,0.9998049907232763,1871.8817701261971,381.9040884322047,1442.44358479888,2679.0788226475165,1189.1011409535217,1352.8553212450304,1573.722472916836,83.7447912228432,1103.2240029516117
13,0.9998467144818824,6232.66372734267,1092.1972463742147,3615.782284967988,6368.900640909389,1228.4341599409336,3604.003634746156,5664.867867425247,524.4013864567911,1949.9719308871427
14,0.9998303081425006,7895.647896873482,1200.7964033250003,4823.659695063301,8160.872268311319,1466.0207747628467,5055.230347973109,7297.587026370085,602.7355328216039,2761.3864213485735
15,0.999996454120648,3353.493549342182,570.3400883371513,2453.001134932348,3671.762910421749,888.6094494167174,2242.1788662633303,3014.110319626339,230.95685862130793,1596.6542822935996
16,0.945021830992436,6576.401982154653,1295.1875354870044,3750.5056623107716,6794.988397859827,1513.7739511921686,3438.123897019934,5917.34920931132,636.1347626436731,2253.6473725209385
17,0.9996608701477567,7073.659358538458,1300.0482848452828,4074.588462752473,7321.753033767282,1548.14196007412,4259.915223529944,6421.152302056224,647.5412283630454,2279.1298969008512
18,0.9996353003153029,9231.002744135343,1493.369876645749,4641.675636633387,9318.669552586818,1581.0366850972252,4673.402836931505,8599.206631414794,861.5737639251983,2774.1429137168752
19,0.9997246286908759,7911.437554151432,1126.3346363012868,4812.838139158856,8022.7723330561,1237.6694152059608,4946.746826535602,7330.818320922834,545.715403072686,2492.205251158503
